anio,municipio_id,municipio_nombre,genero,cantidad
2014,6518,Mar Chiquita,femenino,144
2014,6518,Mar Chiquita,masculino,230
2014,6525,Marcos Paz,femenino,417
2014,6525,Marcos Paz,masculino,441
2014,6532,Mercedes,femenino,505
2014,6532,Mercedes,masculino,493
2014,6539,Merlo,femenino,3937
2014,6539,Merlo,masculino,4059
2014,6547,Monte,femenino,194
2014,6547,Monte,masculino,196
2014,6553,Monte Hermoso,femenino,68
2014,6553,Monte Hermoso,masculino,57
2014,6560,Moreno,femenino,2930
2014,6560,Moreno,masculino,3058
2014,6568,Morón,femenino,4291
2014,6568,Morón,masculino,4655
2014,6574,Navarro,femenino,144
2014,6574,Navarro,masculino,156
2014,6581,Necochea,femenino,738
2014,6581,Necochea,masculino,773
2014,6595,Olavarría,femenino,908
2014,6595,Olavarría,masculino,916
2014,6602,Patagones,femenino,231
2014,6602,Patagones,masculino,229
2014,6609,Pehuajó,femenino,336
2014,6609,Pehuajó,masculino,310
2014,6616,Pellegrini,femenino,58
2014,6616,Pellegrini,masculino,56
2014,6623,Pergamino,femenino,957
2014,6623,Pergamino,masculino,877
2014,6630,Pila,femenino,33
2014,6630,Pila,masculino,22
2014,6638,Pilar,femenino,3591
2014,6638,Pilar,masculino,3921
2014,6644,Pinamar,femenino,330
2014,6644,Pinamar,masculino,303
2014,6648,Presidente Perón,femenino,722
2014,6648,Presidente Perón,masculino,761
2014,6651,Puán,femenino,108
2014,6651,Puán,masculino,117
2014,6655,Punta Indio,femenino,79
2014,6655,Punta Indio,masculino,85
2014,6658,Quilmes,femenino,5130
2014,6658,Quilmes,masculino,5585
2014,6665,Ramallo,femenino,269
2014,6665,Ramallo,masculino,286
2014,6672,Rauch,femenino,120
2014,6672,Rauch,masculino,121
2014,6679,Rivadavia,femenino,161
2014,6679,Rivadavia,masculino,137
2014,6686,Rojas,femenino,173
2014,6686,Rojas,masculino,188
2014,6693,Roque Pérez,femenino,84
2014,6693,Roque Pérez,masculino,83
2014,6700,Saavedra,femenino,157
2014,6700,Saavedra,masculino,153
2014,6707,Saladillo,femenino,255
2014,6707,Saladillo,masculino,254
2014,6721,Salliqueló,femenino,64
2014,6721,Salliqueló,masculino,79
2014,6714,Salto,femenino,321
2014,6714,Salto,masculino,330
2014,6728,San Andrés de Giles,femenino,169
2014,6728,San Andrés de Giles,masculino,214
2014,6735,San Antonio de Areco,femenino,191
2014,6735,San Antonio de Areco,masculino,299
2014,6742,San Cayetano,femenino,57
2014,6742,San Cayetano,masculino,67
2014,6749,San Fernando,femenino,942
2014,6749,San Fernando,masculino,1011
2014,6756,San Isidro,femenino,3474
2014,6756,San Isidro,masculino,3546
2014,6760,San Miguel,femenino,2737
2014,6760,San Miguel,masculino,2852
2014,6763,San Nicolás,femenino,1237
2014,6763,San Nicolás,masculino,1294
2014,6770,San Pedro,femenino,553
2014,6770,San Pedro,masculino,607
2014,6778,San Vicente,femenino,719
2014,6778,San Vicente,masculino,741
2014,6784,Suipacha,femenino,64
2014,6784,Suipacha,masculino,79
2014,6791,Tandil,femenino,978
2014,6791,Tandil,masculino,1023
2014,6798,Tapalqué,femenino,76
2014,6798,Tapalqué,masculino,73
2014,6805,Tigre,femenino,3172
2014,6805,Tigre,masculino,3407
2014,6812,Tordillo,femenino,16
2014,6812,Tordillo,masculino,19
2014,6819,Tornquist,femenino,82
2014,6819,Tornquist,masculino,94
2014,6826,Trenque Lauquen,femenino,348
2014,6826,Trenque Lauquen,masculino,379
2014,6833,Tres Arroyos,femenino,481
2014,6833,Tres Arroyos,masculino,439
2014,6840,Tres de Febrero,femenino,2354
2014,6840,Tres de Febrero,masculino,2300
2014,6847,Tres Lomas,femenino,58
2014,6847,Tres Lomas,masculino,63
2014,6861,Vicente López,femenino,1727
2014,6861,Vicente López,masculino,1795
2014,6868,Villa Gesell,femenino,304
2014,6868,Villa Gesell,masculino,321
2014,6875,Villarino,femenino,254
2014,6875,Villarino,masculino,402
2014,6882,Zárate,femenino,1032
2014,6882,Zárate,masculino,1053
2015,6854,25 de Mayo,femenino,251
2015,6854,25 de Mayo,masculino,254
2015,6588,9 de Julio,femenino,362
2015,6588,9 de Julio,masculino,374
2015,6007,Adolfo Alsina,femenino,107
2015,6007,Adolfo Alsina,masculino,113
2015,6014,Adolfo Gonzales Chaves,femenino,104
2015,6014,Adolfo Gonzales Chaves,masculino,81
2015,6021,Alberti,femenino,53
2015,6021,Alberti,masculino,102
2015,6028,Almirante Brown,femenino,3938
2015,6028,Almirante Brown,masculino,4219
2015,6077,Arrecifes,femenino,225
2015,6077,Arrecifes,masculino,232
2015,6035,Avellaneda,femenino,3386
2015,6035,Avellaneda,masculino,3487
2015,6042,Ayacucho,femenino,181
2015,6042,Ayacucho,masculino,179
2015,6049,Azul,femenino,553
2015,6049,Azul,masculino,536
2015,6056,Bahía Blanca,femenino,2466
2015,6056,Bahía Blanca,masculino,2503
2015,6063,Balcarce,femenino,354
2015,6063,Balcarce,masculino,474
2015,6070,Baradero,femenino,259
2015,6070,Baradero,masculino,277
2015,6084,Benito Juárez,femenino,139
2015,6084,Benito Juárez,masculino,153
2015,6091,Berazategui,femenino,2490
2015,6091,Berazategui,masculino,2655
2015,6098,Berisso,femenino,557
2015,6098,Berisso,masculino,562
2015,6105,Bolívar,femenino,218
2015,6105,Bolívar,masculino,258
2015,6112,Bragado,femenino,227
2015,6112,Bragado,masculino,317
2015,6119,Brandsen,femenino,301
2015,6119,Brandsen,masculino,233
2015,6126,Campana,femenino,855
2015,6126,Campana,masculino,940
2015,6134,Cañuelas,femenino,441
2015,6134,Cañuelas,masculino,430
2015,6140,Capitán Sarmiento,femenino,122
2015,6140,Capitán Sarmiento,masculino,119
2015,6147,Carlos Casares,femenino,152
2015,6147,Carlos Casares,masculino,143
2015,6154,Carlos Tejedor,femenino,72
2015,6154,Carlos Tejedor,masculino,75
2015,6161,Carmen de Areco,femenino,126
2015,6161,Carmen de Areco,masculino,110
2015,6168,Castelli,femenino,56
2015,6168,Castelli,masculino,75
2015,6210,Chacabuco,femenino,361
2015,6210,Chacabuco,masculino,469
2015,6218,Chascomús,femenino,364
2015,6218,Chascomús,masculino,307
2015,6224,Chivilcoy,femenino,465
2015,6224,Chivilcoy,masculino,512
2015,6175,Colón,femenino,210
2015,6175,Colón,masculino,181
2015,6182,Coronel de Marina Leonardo Rosales,femenino,250
2015,6182,Coronel de Marina Leonardo Rosales,masculino,269
2015,6189,Coronel Dorrego,femenino,104
2015,6189,Coronel Dorrego,masculino,114
2015,6196,Coronel Pringles,femenino,202
2015,6196,Coronel Pringles,masculino,177
2015,6203,Coronel Suárez,femenino,285
2015,6203,Coronel Suárez,masculino,287
2015,6231,Daireaux,femenino,134
2015,6231,Daireaux,masculino,280
2015,6238,Dolores,femenino,205
2015,6238,Dolores,masculino,216
2015,6245,Ensenada,femenino,475
2015,6245,Ensenada,masculino,463
2015,6252,Escobar,femenino,1943
2015,6252,Escobar,masculino,1935
2015,6260,Esteban Echeverría,femenino,2118
2015,6260,Esteban Echeverría,masculino,2147
2015,6266,Exaltación de la Cruz,femenino,293
2015,6266,Exaltación de la Cruz,masculino,306
2015,6270,Ezeiza,femenino,1843
2015,6270,Ezeiza,masculino,1926
2015,6274,Florencio Varela,femenino,3948
2015,6274,Florencio Varela,masculino,4037
2015,6277,Florentino Ameghino,femenino,80
2015,6277,Florentino Ameghino,masculino,124
2015,6280,General Alvarado,femenino,327
2015,6280,General Alvarado,masculino,365
2015,6287,General Alvear,femenino,80
2015,6287,General Alvear,masculino,68
2015,6294,General Arenales,femenino,88
2015,6294,General Arenales,masculino,151
2015,6301,General Belgrano,femenino,122
2015,6301,General Belgrano,masculino,137
2015,6308,General Guido,femenino,16
2015,6308,General Guido,masculino,15
2015,6315,General Juan Madariaga,femenino,156
2015,6315,General Juan Madariaga,masculino,184
2015,6322,General la Madrid,femenino,101
2015,6322,General la Madrid,masculino,95
2015,6329,General las Heras,femenino,108
2015,6329,General las Heras,masculino,120
2015,6336,General Lavalle,femenino,18
2015,6336,General Lavalle,masculino,20
2015,6343,General Paz,femenino,93
2015,6343,General Paz,masculino,111
2015,6351,General Pinto,femenino,79
2015,6351,General Pinto,masculino,69
2015,6357,General Pueyrredón,femenino,4822
2015,6357,General Pueyrredón,masculino,5063
2015,6364,General Rodríguez,femenino,1254
2015,6364,General Rodríguez,masculino,1302
2015,6371,General San Martín,femenino,2350
2015,6371,General San Martín,masculino,2473
2015,6385,General Viamonte,femenino,146
2015,6385,General Viamonte,masculino,142
2015,6392,General Villegas,femenino,225
2015,6392,General Villegas,masculino,226
2015,6399,Guaminí,femenino,123
2015,6399,Guaminí,masculino,60
2015,6406,Hipólito Yrigoyen,femenino,59
2015,6406,Hipólito Yrigoyen,masculino,76
2015,6408,Hurlingham,femenino,865
2015,6408,Hurlingham,masculino,865
2015,6410,Ituzaingó,femenino,466
2015,6410,Ituzaingó,masculino,418
2015,6412,José C. Paz,femenino,2676
2015,6412,José C. Paz,masculino,2874
2015,6413,Junín,femenino,471
2015,6413,Junín,masculino,520
2015,6420,La Costa,femenino,703
2015,6420,La Costa,masculino,721
2015,6427,La Matanza,femenino,8763
2015,6427,La Matanza,masculino,9325
2015,6441,La Plata,femenino,7288
2015,6441,La Plata,masculino,7459
2015,6434,Lanús,femenino,2636
2015,6434,Lanús,masculino,2915
2015,6448,Laprida,femenino,172
2015,6448,Laprida,masculino,94
2015,6455,Las Flores,femenino,191
2015,6455,Las Flores,masculino,172
2015,6462,Leandro N. Alem,femenino,116
2015,6462,Leandro N. Alem,masculino,140
2015,6466,Lezama,femenino,29
2015,6466,Lezama,masculino,44
2015,6469,Lincoln,femenino,620
2015,6469,Lincoln,masculino,547
2015,6476,Lobería,femenino,131
2015,6476,Lobería,masculino,153
2015,6483,Lobos,femenino,108
2015,6483,Lobos,masculino,109
2015,6490,Lomas de Zamora,femenino,4206
2015,6490,Lomas de Zamora,masculino,4546
2015,6497,Luján,femenino,963
2015,6497,Luján,masculino,939
2015,6505,Magdalena,femenino,144
2015,6505,Magdalena,masculino,160
2015,6511,Maipú,femenino,106
2015,6511,Maipú,masculino,96
2015,6515,Malvinas Argentinas,femenino,2345
2015,6515,Malvinas Argentinas,masculino,2503
2015,6518,Mar Chiquita,femenino,194
2015,6518,Mar Chiquita,masculino,182
2015,6525,Marcos Paz,femenino,386
2015,6525,Marcos Paz,masculino,389
2015,6532,Mercedes,femenino,520
2015,6532,Mercedes,masculino,515
2015,6539,Merlo,femenino,3732
2015,6539,Merlo,masculino,3838
2015,6547,Monte,femenino,179
2015,6547,Monte,masculino,188
2015,6553,Monte Hermoso,femenino,31
2015,6553,Monte Hermoso,masculino,37
2015,6560,Moreno,femenino,3352
2015,6560,Moreno,masculino,3691
2015,6568,Morón,femenino,4477
2015,6568,Morón,masculino,4637
2015,6574,Navarro,femenino,143
2015,6574,Navarro,masculino,165
2015,6581,Necochea,femenino,713
2015,6581,Necochea,masculino,743
2015,6595,Olavarría,femenino,936
2015,6595,Olavarría,masculino,934
2015,6602,Patagones,femenino,218
2015,6602,Patagones,masculino,226
2015,6609,Pehuajó,femenino,348
2015,6609,Pehuajó,masculino,339
2015,6616,Pellegrini,femenino,43
2015,6616,Pellegrini,masculino,45
2015,6623,Pergamino,femenino,859
2015,6623,Pergamino,masculino,869
2015,6630,Pila,femenino,26
2015,6630,Pila,masculino,29
2015,6638,Pilar,femenino,3600
2015,6638,Pilar,masculino,3739
2015,6644,Pinamar,femenino,308
2015,6644,Pinamar,masculino,348
2015,6648,Presidente Perón,femenino,868
2015,6648,Presidente Perón,masculino,895
2015,6651,Puán,femenino,114
2015,6651,Puán,masculino,107
2015,6655,Punta Indio,femenino,86
2015,6655,Punta Indio,masculino,254
2015,6658,Quilmes,femenino,5126
2015,6658,Quilmes,masculino,5522
2015,6665,Ramallo,femenino,290
2015,6665,Ramallo,masculino,295
2015,6672,Rauch,femenino,126
2015,6672,Rauch,masculino,125
2015,6679,Rivadavia,femenino,138
2015,6679,Rivadavia,masculino,146
2015,6686,Rojas,femenino,154
2015,6686,Rojas,masculino,193
2015,6693,Roque Pérez,femenino,101
2015,6693,Roque Pérez,masculino,80
2015,6700,Saavedra,femenino,111
2015,6700,Saavedra,masculino,172
2015,6707,Saladillo,femenino,230
2015,6707,Saladillo,masculino,228
2015,6721,Salliqueló,femenino,63
2015,6721,Salliqueló,masculino,74
2015,6714,Salto,femenino,257
2015,6714,Salto,masculino,293
2015,6728,San Andrés de Giles,femenino,207
2015,6728,San Andrés de Giles,masculino,191
2015,6735,San Antonio de Areco,femenino,162
2015,6735,San Antonio de Areco,masculino,164
2015,6742,San Cayetano,femenino,51
2015,6742,San Cayetano,masculino,61
2015,6749,San Fernando,femenino,1003
2015,6749,San Fernando,masculino,1050
2015,6756,San Isidro,femenino,3206
2015,6756,San Isidro,masculino,3265
2015,6760,San Miguel,femenino,2551
2015,6760,San Miguel,masculino,2765
2015,6763,San Nicolás,femenino,1296
2015,6763,San Nicolás,masculino,1381
2015,6770,San Pedro,femenino,551
2015,6770,San Pedro,masculino,554
2015,6778,San Vicente,femenino,686
2015,6778,San Vicente,masculino,718
2015,6784,Suipacha,femenino,71
2015,6784,Suipacha,masculino,97
2015,6791,Tandil,femenino,956
2015,6791,Tandil,masculino,942
2015,6798,Tapalqué,femenino,62
2015,6798,Tapalqué,masculino,62
2015,6805,Tigre,femenino,3079
2015,6805,Tigre,masculino,3214
2015,6812,Tordillo,femenino,8
2015,6812,Tordillo,masculino,16
2015,6819,Tornquist,femenino,92
2015,6819,Tornquist,masculino,104
2015,6826,Trenque Lauquen,femenino,378
2015,6826,Trenque Lauquen,masculino,338
2015,6833,Tres Arroyos,femenino,383
2015,6833,Tres Arroyos,masculino,471
2015,6840,Tres de Febrero,femenino,2042
2015,6840,Tres de Febrero,masculino,2268
2015,6847,Tres Lomas,femenino,45
2015,6847,Tres Lomas,masculino,59
2015,6861,Vicente López,femenino,1879
2015,6861,Vicente López,masculino,1882
2015,6868,Villa Gesell,femenino,314
2015,6868,Villa Gesell,masculino,364
2015,6875,Villarino,femenino,253
2015,6875,Villarino,masculino,263
2015,6882,Zárate,femenino,1024
2015,6882,Zárate,masculino,1118
2016,6854,25 de Mayo,femenino,239
2016,6854,25 de Mayo,masculino,228
2016,6588,9 de Julio,femenino,380
2016,6588,9 de Julio,masculino,371
2016,6007,Adolfo Alsina,femenino,113
2016,6007,Adolfo Alsina,masculino,104
2016,6014,Adolfo Gonzales Chaves,femenino,90
2016,6014,Adolfo Gonzales Chaves,masculino,89
2016,6021,Alberti,femenino,69
2016,6021,Alberti,masculino,63
2016,6028,Almirante Brown,femenino,3461
2016,6028,Almirante Brown,masculino,3655
2016,6077,Arrecifes,femenino,210
2016,6077,Arrecifes,masculino,242
2016,6035,Avellaneda,femenino,2627
2016,6035,Avellaneda,masculino,2792
2016,6042,Ayacucho,femenino,156
2016,6042,Ayacucho,masculino,160
2016,6049,Azul,femenino,483
2016,6049,Azul,masculino,517
2016,6056,Bahía Blanca,femenino,2229
2016,6056,Bahía Blanca,masculino,2359
2016,6063,Balcarce,femenino,396
2016,6063,Balcarce,masculino,408
2016,6070,Baradero,femenino,243
2016,6070,Baradero,masculino,265
2016,6084,Benito Juárez,femenino,158
2016,6084,Benito Juárez,masculino,177
2016,6091,Berazategui,femenino,2322
2016,6091,Berazategui,masculino,2459
2016,6098,Berisso,femenino,557
2016,6098,Berisso,masculino,570
2016,6105,Bolívar,femenino,227
2016,6105,Bolívar,masculino,268
2016,6112,Bragado,femenino,280
2016,6112,Bragado,masculino,273
2016,6119,Brandsen,femenino,340
2016,6119,Brandsen,masculino,234
2016,6126,Campana,femenino,797
2016,6126,Campana,masculino,876
2016,6134,Cañuelas,femenino,432
2016,6134,Cañuelas,masculino,434
2016,6140,Capitán Sarmiento,femenino,121
2016,6140,Capitán Sarmiento,masculino,114
2016,6147,Carlos Casares,femenino,159
2016,6147,Carlos Casares,masculino,185
2016,6154,Carlos Tejedor,femenino,80
2016,6154,Carlos Tejedor,masculino,74
2016,6161,Carmen de Areco,femenino,101
2016,6161,Carmen de Areco,masculino,127
2016,6168,Castelli,femenino,67
2016,6168,Castelli,masculino,67
2016,6210,Chacabuco,femenino,311
2016,6210,Chacabuco,masculino,323
2016,6218,Chascomús,femenino,226
2016,6218,Chascomús,masculino,272
2016,6224,Chivilcoy,femenino,395
2016,6224,Chivilcoy,masculino,454
2016,6175,Colón,femenino,173
2016,6175,Colón,masculino,191
2016,6182,Coronel de Marina Leonardo Rosales,femenino,241
2016,6182,Coronel de Marina Leonardo Rosales,masculino,269
2016,6189,Coronel Dorrego,femenino,80
2016,6189,Coronel Dorrego,masculino,133
2016,6196,Coronel Pringles,femenino,207
2016,6196,Coronel Pringles,masculino,186
2016,6203,Coronel Suárez,femenino,233
2016,6203,Coronel Suárez,masculino,275
2016,6231,Daireaux,femenino,118
2016,6231,Daireaux,masculino,136
2016,6238,Dolores,femenino,240
2016,6238,Dolores,masculino,260
2016,6245,Ensenada,femenino,387
2016,6245,Ensenada,masculino,438
2016,6252,Escobar,femenino,1704
2016,6252,Escobar,masculino,1786
2016,6260,Esteban Echeverría,femenino,2089
2016,6260,Esteban Echeverría,masculino,2218
2016,6266,Exaltación de la Cruz,femenino,276
2016,6266,Exaltación de la Cruz,masculino,281
2016,6270,Ezeiza,femenino,1639
2016,6270,Ezeiza,masculino,1709
2016,6274,Florencio Varela,femenino,3615
2016,6274,Florencio Varela,masculino,3743
2016,6277,Florentino Ameghino,femenino,52
2016,6277,Florentino Ameghino,masculino,58
2016,6280,General Alvarado,femenino,316
2016,6280,General Alvarado,masculino,318
2016,6287,General Alvear,femenino,73
2016,6287,General Alvear,masculino,65
2016,6294,General Arenales,femenino,85
2016,6294,General Arenales,masculino,115
2016,6301,General Belgrano,femenino,134
2016,6301,General Belgrano,masculino,136
2016,6308,General Guido,femenino,15
2016,6308,General Guido,masculino,12
2016,6315,General Juan Madariaga,femenino,159
2016,6315,General Juan Madariaga,masculino,157
2016,6322,General la Madrid,femenino,67
2016,6322,General la Madrid,masculino,74
2016,6329,General las Heras,femenino,95
2016,6329,General las Heras,masculino,94
2016,6336,General Lavalle,femenino,31
2016,6336,General Lavalle,masculino,30
2016,6343,General Paz,femenino,100
2016,6343,General Paz,masculino,119
2016,6351,General Pinto,femenino,75
2016,6351,General Pinto,masculino,82
2016,6357,General Pueyrredón,femenino,4226
2016,6357,General Pueyrredón,masculino,4337
2016,6364,General Rodríguez,femenino,1278
2016,6364,General Rodríguez,masculino,1301
2016,6371,General San Martín,femenino,2127
2016,6371,General San Martín,masculino,2211
2016,6385,General Viamonte,femenino,117
2016,6385,General Viamonte,masculino,131
2016,6392,General Villegas,femenino,230
2016,6392,General Villegas,masculino,222
2016,6399,Guaminí,femenino,81
2016,6399,Guaminí,masculino,64
2016,6406,Hipólito Yrigoyen,femenino,70
2016,6406,Hipólito Yrigoyen,masculino,57
2016,6408,Hurlingham,femenino,808
2016,6408,Hurlingham,masculino,850
2016,6410,Ituzaingó,femenino,379
2016,6410,Ituzaingó,masculino,379
2016,6412,José C. Paz,femenino,2543
2016,6412,José C. Paz,masculino,2613
2016,6413,Junín,femenino,578
2016,6413,Junín,masculino,600
2016,6420,La Costa,femenino,651
2016,6420,La Costa,masculino,727
2016,6427,La Matanza,femenino,8938
2016,6427,La Matanza,masculino,9290
2016,6441,La Plata,femenino,6974
2016,6441,La Plata,masculino,6774
2016,6434,Lanús,femenino,2696
2016,6434,Lanús,masculino,2732
2016,6448,Laprida,femenino,92
2016,6448,Laprida,masculino,98
2016,6455,Las Flores,femenino,138
2016,6455,Las Flores,masculino,148
2016,6462,Leandro N. Alem,femenino,120
2016,6462,Leandro N. Alem,masculino,125
2016,6466,Lezama,femenino,44
2016,6466,Lezama,masculino,57
2016,6469,Lincoln,femenino,289
2016,6469,Lincoln,masculino,303
2016,6476,Lobería,femenino,131
2016,6476,Lobería,masculino,105
2016,6483,Lobos,femenino,293
2016,6483,Lobos,masculino,326
2016,6490,Lomas de Zamora,femenino,3631
2016,6490,Lomas de Zamora,masculino,3821
2016,6497,Luján,femenino,876
2016,6497,Luján,masculino,892
2016,6505,Magdalena,femenino,139
2016,6505,Magdalena,masculino,146
2016,6511,Maipú,femenino,68
2016,6511,Maipú,masculino,54
2016,6515,Malvinas Argentinas,femenino,2176
2016,6515,Malvinas Argentinas,masculino,2301
2016,6518,Mar Chiquita,femenino,149
2016,6518,Mar Chiquita,masculino,180
2016,6525,Marcos Paz,femenino,300
2016,6525,Marcos Paz,masculino,285
2016,6532,Mercedes,femenino,511
2016,6532,Mercedes,masculino,504
2016,6539,Merlo,femenino,3858
2016,6539,Merlo,masculino,4247
2016,6547,Monte,femenino,160
2016,6547,Monte,masculino,167
2016,6553,Monte Hermoso,femenino,51
2016,6553,Monte Hermoso,masculino,55
2016,6560,Moreno,femenino,3212
2016,6560,Moreno,masculino,3313
2016,6568,Morón,femenino,3962
2016,6568,Morón,masculino,4520
2016,6574,Navarro,femenino,136
2016,6574,Navarro,masculino,149
2016,6581,Necochea,femenino,727
2016,6581,Necochea,masculino,740
2016,6595,Olavarría,femenino,892
2016,6595,Olavarría,masculino,894
2016,6602,Patagones,femenino,201
2016,6602,Patagones,masculino,204
2016,6609,Pehuajó,femenino,319
2016,6609,Pehuajó,masculino,303
2016,6616,Pellegrini,femenino,47
2016,6616,Pellegrini,masculino,49
2016,6623,Pergamino,femenino,848
2016,6623,Pergamino,masculino,875
2016,6630,Pila,femenino,23
2016,6630,Pila,masculino,31
2016,6638,Pilar,femenino,3612
2016,6638,Pilar,masculino,3815
2016,6644,Pinamar,femenino,313
2016,6644,Pinamar,masculino,354
2016,6648,Presidente Perón,femenino,1018
2016,6648,Presidente Perón,masculino,1021
2016,6651,Puán,femenino,106
2016,6651,Puán,masculino,112
2016,6655,Punta Indio,femenino,77
2016,6655,Punta Indio,masculino,81
2016,6658,Quilmes,femenino,4744
2016,6658,Quilmes,masculino,4871
2016,6665,Ramallo,femenino,248
2016,6665,Ramallo,masculino,301
2016,6672,Rauch,femenino,109
2016,6672,Rauch,masculino,134
2016,6679,Rivadavia,femenino,125
2016,6679,Rivadavia,masculino,136
2016,6686,Rojas,femenino,160
2016,6686,Rojas,masculino,172
2016,6693,Roque Pérez,femenino,101
2016,6693,Roque Pérez,masculino,96
2016,6700,Saavedra,femenino,110
2016,6700,Saavedra,masculino,115
2016,6707,Saladillo,femenino,215
2016,6707,Saladillo,masculino,239
2016,6721,Salliqueló,femenino,62
2016,6721,Salliqueló,masculino,71
2016,6714,Salto,femenino,268
2016,6714,Salto,masculino,261
2016,6728,San Andrés de Giles,femenino,169
2016,6728,San Andrés de Giles,masculino,200
2016,6735,San Antonio de Areco,femenino,179
2016,6735,San Antonio de Areco,masculino,161
2016,6742,San Cayetano,femenino,50
2016,6742,San Cayetano,masculino,52
2016,6749,San Fernando,femenino,792
2016,6749,San Fernando,masculino,850
2016,6756,San Isidro,femenino,3212
2016,6756,San Isidro,masculino,3319
2016,6760,San Miguel,femenino,2446
2016,6760,San Miguel,masculino,2604
2016,6763,San Nicolás,femenino,1232
2016,6763,San Nicolás,masculino,1293
2016,6770,San Pedro,femenino,510
2016,6770,San Pedro,masculino,577
2016,6778,San Vicente,femenino,639
2016,6778,San Vicente,masculino,712
2016,6784,Suipacha,femenino,84
2016,6784,Suipacha,masculino,72
2016,6791,Tandil,femenino,940
2016,6791,Tandil,masculino,986
2016,6798,Tapalqué,femenino,75
2016,6798,Tapalqué,masculino,70
2016,6805,Tigre,femenino,2962
2016,6805,Tigre,masculino,3159
2016,6812,Tordillo,femenino,18
2016,6812,Tordillo,masculino,26
2016,6819,Tornquist,femenino,111
2016,6819,Tornquist,masculino,86
2016,6826,Trenque Lauquen,femenino,335
2016,6826,Trenque Lauquen,masculino,387
2016,6833,Tres Arroyos,femenino,419
2016,6833,Tres Arroyos,masculino,432
2016,6840,Tres de Febrero,femenino,1890
2016,6840,Tres de Febrero,masculino,1985
2016,6847,Tres Lomas,femenino,53
2016,6847,Tres Lomas,masculino,47
2016,6861,Vicente López,femenino,1802
2016,6861,Vicente López,masculino,1763
2016,6868,Villa Gesell,femenino,304
2016,6868,Villa Gesell,masculino,280
2016,6875,Villarino,femenino,293
2016,6875,Villarino,masculino,363
2016,6882,Zárate,femenino,890
2016,6882,Zárate,masculino,988
2017,6854,25 de Mayo,femenino,223
2017,6854,25 de Mayo,masculino,236
2017,6588,9 de Julio,femenino,371
2017,6588,9 de Julio,masculino,364
2017,6007,Adolfo Alsina,femenino,90
2017,6007,Adolfo Alsina,masculino,92
2017,6014,Adolfo Gonzales Chaves,femenino,75
2017,6014,Adolfo Gonzales Chaves,masculino,88
2017,6021,Alberti,femenino,68
2017,6021,Alberti,masculino,67
2017,6028,Almirante Brown,femenino,3667
2017,6028,Almirante Brown,masculino,3870
2017,6077,Arrecifes,femenino,223
2017,6077,Arrecifes,masculino,267
2017,6035,Avellaneda,femenino,2839
2017,6035,Avellaneda,masculino,2983
2017,6042,Ayacucho,femenino,177
2017,6042,Ayacucho,masculino,165
2017,6049,Azul,femenino,474
2017,6049,Azul,masculino,478
2017,6056,Bahía Blanca,femenino,2169
2017,6056,Bahía Blanca,masculino,2244
2017,6063,Balcarce,femenino,304
2017,6063,Balcarce,masculino,353
2017,6070,Baradero,femenino,248
2017,6070,Baradero,masculino,263
2017,6084,Benito Juárez,femenino,121
2017,6084,Benito Juárez,masculino,136
2017,6091,Berazategui,femenino,2174
2017,6091,Berazategui,masculino,2272
2017,6098,Berisso,femenino,574
2017,6098,Berisso,masculino,609
2017,6105,Bolívar,femenino,264
2017,6105,Bolívar,masculino,231
2017,6112,Bragado,femenino,250
2017,6112,Bragado,masculino,301
2017,6119,Brandsen,femenino,246
2017,6119,Brandsen,masculino,227
2017,6126,Campana,femenino,872
2017,6126,Campana,masculino,902
2017,6134,Cañuelas,femenino,411
2017,6134,Cañuelas,masculino,413
2017,6140,Capitán Sarmiento,femenino,92
2017,6140,Capitán Sarmiento,masculino,89
2017,6147,Carlos Casares,femenino,181
2017,6147,Carlos Casares,masculino,164
2017,6154,Carlos Tejedor,femenino,59
2017,6154,Carlos Tejedor,masculino,84
2017,6161,Carmen de Areco,femenino,111
2017,6161,Carmen de Areco,masculino,121
2017,6168,Castelli,femenino,67
2017,6168,Castelli,masculino,63
2017,6210,Chacabuco,femenino,334
2017,6210,Chacabuco,masculino,330
2017,6218,Chascomús,femenino,269
2017,6218,Chascomús,masculino,355
2017,6224,Chivilcoy,femenino,408
2017,6224,Chivilcoy,masculino,440
2017,6175,Colón,femenino,178
2017,6175,Colón,masculino,186
2017,6182,Coronel de Marina Leonardo Rosales,femenino,228
2017,6182,Coronel de Marina Leonardo Rosales,masculino,226
2017,6189,Coronel Dorrego,femenino,96
2017,6189,Coronel Dorrego,masculino,98
2017,6196,Coronel Pringles,femenino,191
2017,6196,Coronel Pringles,masculino,171
2017,6203,Coronel Suárez,femenino,297
2017,6203,Coronel Suárez,masculino,287
2017,6231,Daireaux,femenino,115
2017,6231,Daireaux,masculino,120
2017,6238,Dolores,femenino,185
2017,6238,Dolores,masculino,221
2017,6245,Ensenada,femenino,356
2017,6245,Ensenada,masculino,359
2017,6252,Escobar,femenino,1665
2017,6252,Escobar,masculino,1739
2017,6260,Esteban Echeverría,femenino,2003
2017,6260,Esteban Echeverría,masculino,2108
2017,6266,Exaltación de la Cruz,femenino,281
2017,6266,Exaltación de la Cruz,masculino,293
2017,6270,Ezeiza,femenino,1622
2017,6270,Ezeiza,masculino,1635
2017,6274,Florencio Varela,femenino,3488
2017,6274,Florencio Varela,masculino,3702
